Date,Tweets
2022-10-13 09:46:53+00:00,"Hadapi Ancaman Resesi, Luhut Imbau Masyarakat Tanam Cabai dan Sayur di Rumah https://t.co/FyxLYUethV"
2022-10-13 09:45:51+00:00,Cara ngadepin resesi nanti gimana ya? 🙄 buat org yg kerja creative kaya gw.
2022-10-13 09:45:49+00:00,menurut gua narasi tertolol jatuh kepada orang yang nakut2in semacam ketakutan buat resesi
2022-10-13 09:45:10+00:00,@danangkukuh_ @nabilmus Resesi hanyalah mitos
2022-10-13 09:44:56+00:00,"kelupaan ultimatum yang dikeluarkan bapakku setelah percakapan itu, ""sarjana ekonomi ditakoki resesi og raiso njelasne""

ampun wiss pak🙂🙏"
2022-10-13 09:41:49+00:00,Resesi 2023 come to mama sayang 😂🤧
2022-10-13 09:40:50+00:00,@nabilmus @dimasukinenak Nah karena udah resesi makanya gue tobat ini abis synchro
2022-10-13 09:40:13+00:00,"2023 katanya resesi
dan gw skrg masih bertempur dengan masuk angin setiap paginya"
2022-10-13 09:40:10+00:00,"PERANG RAKYAT SEMESTA: SOLUSI KEREN RESESI EKONOMI 2023
 
Presiden Jokowi ingatkan jajarannya untuk hati-hati dalam ambil kebijakan supaya selamat dari resesi. Menkeu Sri Mulyani pun mengamini.
 
Meskipun demikian, sejumlah menteri di kabinet Jokowi optimis Indo tak akan terkena. https://t.co/TijOwOyGwy"
2022-10-13 09:37:23+00:00,Org mikrin tahun depan resesi.. Sedangkan gw udh pontaang panting Dr skrg buat skedar pngen start from 0 aja beratnya minta ampun..  Minusnya udh kebngetan.
2022-10-13 09:35:00+00:00,2023 resesi? Untung cicilan lunas bulan desember😭
2022-10-13 09:34:47+00:00,"Hadapi Ancaman Resesi, Luhut Imbau Masyarakat Tanam Cabai dan Sayur di Rumah
https://t.co/QFQnybThU2"
2022-10-13 09:33:39+00:00,Sekarang udah harus lebih menghemat dalam mengolah keuangan karena tanda tanda resesi sudah mulai
2022-10-13 09:33:37+00:00,"Resesi 2023: Demi Menyelamatkan Dunia, Orang Miskin Harus Dikorbankan? Tips dan Penjelasan Untuk' Wong Cilik'
https://t.co/igJVuq6xsO"
2022-10-13 09:33:37+00:00,"Wrk! Sebenernya agak takut sama berita2 soal resesi, tp lebih takut lagi ngejalanin tiap harinya kalo aku masih jadi pegawai di kantor ini:"") https://t.co/jsooZH0Jtj"
2022-10-13 09:32:12+00:00,Fear mongering resesi 2023 adalah tanda memilih karir di lembaga negara adalah pilihan yg tepat kack
2022-10-13 09:31:35+00:00,"Persiapan Diri Sendiri Menghadapi Resesi 2023, Lakukan Hal Ini Agar Kamu Tidak Jatuh Miskin

Yesung
Camila Cabello
#aespaxChopard
#StrayKids14thWin
#NoBraDay
#prayforbogor
Hujan
BRImo
jaehyun
Tisu
TEUMES MCD LOCKDOWN
#DAYEON
Yeji
#AldenDiJogjaPart3 
https://t.co/P4m9UsOZ6T"
2022-10-13 09:31:34+00:00,"Poin-poin Resesi 2023 yang Harus Kamu Ketahui Sebelum Sambut Tahun Baru, Krisis Ekonomi Dunia

The Link
Yeji
Tisu
#NoBraDay
#JENNIExPorscheKR
#MarriedAtFirstSight
Naspad
#SOOBIN
#MarkLeexPoloRalphLauren Hujan
#ItsSugaHyung
Toothless #YEONJUN
#TXTinJKT 
https://t.co/TA1Bjp6mk0"
2022-10-13 09:31:20+00:00,"Inflasi Amerika Susah Turun, Resesi Bakal Panjang dan Parah? https://t.co/PtBnBS96X0"
2022-10-13 09:30:02+00:00,@jek___ @primevideoid Bahas resesi ekonomi dong tuds
2022-10-13 09:29:45+00:00,Resesi
2022-10-13 09:27:53+00:00,"Ga akan bahas sebab akibat, udah banyaj utas yg ngebahas.
Aku termasuk bagian yg meyakini bahwa resesi dunia 2023 bakal terjadi, ""History always repeat itself""."
2022-10-13 09:27:09+00:00,"Untuk antisipasi resesi di tahun depan, pelaku UMKM dinilai perlu memperkuat pemanfaatan digital. https://t.co/Qba3XgbUV3"
2022-10-13 09:24:45+00:00,"#IMF #Resesi #Ekonomi

Dana Moneter Internasional (IMF) memangkas prospek pertumbuhan ekonomi global di 2023 dari 2,9 persen menjadi 2,7 persen

https://t.co/vR98yer3Uh lewat @serambinews"
2022-10-13 09:24:41+00:00,"@NarasiNewsroom Berkaca dari pandemi lalu yg awalnya ngasih kesan ‘baik-baik aja’ waktu 0 kasus tp langkah selanjutnya malah blunder terus sih kayanya perlu jaga-jaga ya kalo keluar statement begini

Yg dikhawatirin bukan ketika negara lain resesi terus disini inflasi masih wajar tp selanjutnya"
2022-10-13 09:24:12+00:00,"Poin-poin Resesi 2023 yang Harus Kamu Ketahui Sebelum Sambut Tahun Baru, Krisis Ekonomi Dunia

LION TAMERS AT DOWNTOWN
Nabrak
Barca
Tiket SUCI X
Ibul
BRISPOT
Verification
Xavi
BRImo
JIMIN JIMIN
Blueberry
JEON JUNGKOOK
#KEP1ERDISBAND 
TEUMES MCD LOCKDOWN
https://t.co/wUDmTYklxx"
2022-10-13 09:24:11+00:00,Kalo baca berita tentang resesi emang bikin ot
2022-10-13 09:23:53+00:00,Resesi itu tak punya modal/uang.Kampanye modal dengkul.
2022-10-13 09:23:50+00:00,udah mikirin resesi aja kita 😭 @jeongnieee https://t.co/ssOFwxTwJV
2022-10-13 09:23:31+00:00,"#IMF #Resesi #Ekonomi

Dana Moneter Internasional (IMF) memangkas prospek pertumbuhan ekonomi global di 2023 dari 2,9 persen menjadi 2,7 persen

https://t.co/ydvesK5KFO lewat @serambinews"
2022-10-13 09:23:04+00:00,"Padahal planningnya 2023 RESEPSI, eh malah RESESI 😭😭😭

Yang begini nih bikin DEPRESI!
Apakah sebaiknya kita mencari SUGAR DADDY?

#resesi #resesi2023 #resesiglobal #resesiekonomi #indonesiaresesi #CryptoNews"
2022-10-13 09:22:19+00:00,@Ieeeeepp Soalnya katanya tuh resesi dunia
2022-10-13 09:21:42+00:00,"Demi mempertahankan jumlah pengunjung di tengah ancaman resesi, industri mal kini tengah merevolusi fungsinya. #TempoBisnis https://t.co/5C7Z7CrjB1"
2022-10-13 09:21:20+00:00,"Indonesia akan memposisikan diri menjadi negara ekonomi terbesar dunia. 
Dan pak menteri @erickthohir optimistis bahwa Indonesia tak akan alami resesi d 2023 nanti, cakep banget👌👌

#BangkitBersamaET https://t.co/KzvVTY5Fly"
2022-10-13 09:21:05+00:00,Resesi ekonomi 2023? Saya udah resesi dari 2020
2022-10-13 09:20:10+00:00,"Persiapan Diri Sendiri Menghadapi Resesi 2023, Lakukan Hal Ini Agar Kamu Tidak Jatuh Miskin

#JiminDay2022
#HappyBirthdayJimin
#DesaBanggaBuatanIndonesia
Produk Desa Jokowi
bangun nkri mandiri
sinergi prabowo erick
#TXT_IN_JAKARTA
menbumn erick
Jiminie
https://t.co/NckquKDPMl"
2022-10-13 09:20:08+00:00,"@salmanyrn Tergantung tujuannya, kalo mau nabung sekarang pegang aja cash banyak, pas resesi harganya anjlok serok emas banyak banyak, keluar dari resesi kamu jadi milyuner man 👍"
2022-10-13 09:19:28+00:00,"Menyebarnya isu fenomena resesi global telah menyita perhatian publik. Bahkan, Presiden Joko Widodo (@jokowi) memaparkan bahwa kondisi ekonomi global akan mengalami masa-masa ""kegelapan"".

https://t.co/j4FQF8VBvj"
2022-10-13 09:19:06+00:00,Ekonomi gelap hingga potensi resesi 2023 dikhawatirkan dapat menekan daya beli masyarakat. https://t.co/JEWfzf6xjs
2022-10-13 09:18:02+00:00,"Ngasih pinjaman ke UMKM 8 T
Sales Growth sampai 60%
Pengendali nambah barang 15 juta lot

Definisi yakin di tengah isu resesi 🙏🏼 https://t.co/N9btMElCNT"
2022-10-13 09:18:00+00:00,"Dunia sedang mengalami resesi di tahun 2022 dan menjelang 2023. Resesi ini menjadi suatu tantangan hidup bagi semua orang, tidak terkecuali bagi para pelaku bisnis UMKM. https://t.co/bYli9k09pW"
2022-10-13 09:17:52+00:00,"Agak ngeri dan takut jg ya kl resesi, kemungkinan suku bunga floating naik kek mana lah yg nyicil rumah 😭😭 
Primer kan sandang pangan papan. Tp nyatanya ""papan"" ini semakin mencekik generasi2 selanjutnya y 😭 . Bener jg kata dosenku, Paretto's effect, cont"
2022-10-13 09:17:41+00:00,"@SonjayaJW Yeppp, resesi. Kalo di kasus Binar bikin investor makin milih2 buat nanem modal."
2022-10-13 09:17:35+00:00,"@collegemenfess Bbm dn harga pada naik
Resesi 2023"
2022-10-13 09:15:21+00:00,"also mendekati masa resesi dunia, punya pegangan/jaminan pemasukkan tetap itu wajib. karna nyari kerja baru itu super susah nantinya."
2022-10-13 09:13:58+00:00,@_sompret_ @heyhocoupletsgo Panjang nih klo bahas resesi. Coba di jelaskan pakar ekonom kita menyangkut fluktuatif saat ini @heyhocoupletsgo
2022-10-13 09:13:56+00:00,"@collegemenfess resesi ekonomi 2023,  tentang minyak dunia yg sedang melonjak, gitu bkn nder?"
2022-10-13 09:13:36+00:00,"Dengan dibayang-bayangi resesi hingga kebangkrutan, bar di Inggris memperkenalkan Work from #Bar. #Lifestyle 

https://t.co/EG6t11wny5"
2022-10-13 09:13:27+00:00,resesi resesi org belum gelar resepsi haa
2022-10-13 09:13:12+00:00,resesi resesi orang lom nonton konser hey pls jan dulu
2022-10-13 09:11:42+00:00,"Gencaran proyeksi ekonomi dunia akan mengalami resesi pada tahun 2023, yang diakibatkan oleh adanya Covid-19 dan lonjakan inflasi sebagai dampak dari konflik Rusia-Ukraina, mengharuskan setiap sektor mengambil peran. Begitu pula dengan Kementerian Agrari… https://t.co/2hZohB5Arm https://t.co/TUWnw3mCq5"
2022-10-13 09:11:12+00:00,"Apabila resesi benar terjadi tidak hanya KIA Indonesia yang akan terdampak, tapi juga seluruh pabrikan atau industri otomotif di dunia. #TempoOtomotif https://t.co/FD7x2dZ5Ul"
2022-10-13 09:11:08+00:00,"@ngalamfess Lage sepi karena mau resesi, jadi org lebih milih buat nyimpen cash"
2022-10-13 09:06:02+00:00,Badan Energi Internasional (IEA) menyebut keputusan OPEC+ akan mengerek harga minyak dan membuat ekonomi dunia semakin dekat dengan resesi. https://t.co/htUo3k9Gpi
2022-10-13 09:04:49+00:00,@convomfs Presiden lagi sibuk ngurusin resesi global. Lu gak usah bikin dia ribet sama kelakuan lu .
2022-10-13 09:02:48+00:00,Sri Mulyani: Ekonomi Global Bakal Resesi di 2023. Kita Harus Bagaimana? https://t.co/AOssFVJNv3
2022-10-13 09:02:47+00:00,"@MRezasholeh @idextratime Sudah pasti resesi cuma tidak sebesar negara eropa, masi banyak kebutuhan yg perlu impor dari eropa, imbasnya harga pasti naik karena eropa resesi"
2022-10-13 09:00:52+00:00,resesi pernikahan
2022-10-13 09:00:07+00:00,@idextratime Tergantung pemerintah mau resesi apa nggak 😁😁😁😁
2022-10-13 08:59:15+00:00,"@idextratime Sudah pasti, karena eropa resesi otomatis seluruh dunia kena imbasnya, sebentar lagi musim dingin tapi pasokan gas ditutup rusia, pemanas ruangan beralih ke listrik dn harga listrikpun melambung tinggi, ditambah harga pertamax disana Rp 35 ribu per liter, bangkrut eropa"
2022-10-13 08:58:12+00:00,"resesi teruss resesii..
anjir, ovt kalo belum dapat kerja yang bener beneer"
2022-10-13 08:57:34+00:00,"Di bilang pusing ngeliat berita resesi dimana2 ya iya,di bilang gak pusing juga gak tapi kepikiran😵‍💫 https://t.co/DYdN8BkTAA"
2022-10-13 08:56:47+00:00,"@Pakezetbukanes Lagi banyak yang bahas emang dimana mna, orang orang pada mulai ambil sikap buat ngadepin resesi di2023. Tapi masa iya resesi diprediksi sih? Jatohnya kaya konspirasi, resesi sengaja diciptain kalo emg terjadi"
2022-10-13 08:56:36+00:00,"Sri Mulyani Indrawati mengatakan, dunia dalam kondisi yang bahaya karena terus meningkatnya gejolak ekonomi global. Menurutnya, perekonomian global akan sulit pada akhir tahun ini dan diperkirakan berlanjut hingga tahun depan. ^ #EkonomiGlobal #SriMulyani #Resesi https://t.co/7I25RvNbm7"
2022-10-13 08:56:05+00:00,S&amp;P Ungkap Kekuatan Indonesia Cs Hadapi Ancaman Resesi https://t.co/sme4o3ny5G
2022-10-13 08:55:25+00:00,"@txttangtingtung Resesi 😭
Temen temen kerjaku lagi bahas ini"
2022-10-13 08:54:28+00:00,"Gua sama mas pacar sempet ngobrolin tentang resesi ekonomi and somehow maybe impact to our country makannya udah wanti wanti banget to stop our sifat impulsif dan konsumtif, dan mengedepankan saving money"
2022-10-13 08:53:55+00:00,Menghindar karena kondisi pasca pandemic juga kita ngak tahu berharap membaik...harus...hanya harus tetap jaga jaga ..takut resesi...atau slow down kondisi ekonomi...ceilehhh sok tahu yah aku
2022-10-13 08:53:53+00:00,Hari ini belajar tentang resesi 2023
2022-10-13 08:53:18+00:00,"@geloraco Warga sibuk ributin ijazah... Negara² lain persiapan resesi &amp; inflansi.... Eh netzien bodoh, lu mau makan renggnang atau  krikil??"
2022-10-13 08:53:14+00:00,@CNNIndonesia Hadapi resesi.... semua orang yg memiliki kekayaan lebih dr 5m harus dibagi 2 utk negara
2022-10-13 08:52:43+00:00,"ya pra resesi aj udh kerasa dampaknya, apalagi kalau beneran kejadian, ner bener eye opening krna y pribadi konsumtif sperti driku dan pacarku hrus segera diakhiri sih"
2022-10-13 08:52:22+00:00,"Hadapi Resesi, Pemasaran Perlu Anggaran Efektiv https://t.co/sa4YeVug3F"
2022-10-13 08:52:20+00:00,"Orang2 pada bilang tahun 2023 resesi, pengen tau ada yg berpikir lain ga ya?"
2022-10-13 08:52:01+00:00,Bos OJK Beberkan Penyebab Perekonomian RI Masih Akan Mampu Tumbuh di Tengah Ancaman Resesi Global https://t.co/9KiRQtqzLb
2022-10-13 08:51:27+00:00,"99ers! 
Udah denger belum sih, kalau kita bakal menghadapi isu resesi di tahun 2023, maka dari itu 99ers, Pemerintah Kota (Pemkot) Bandung mengambil langkah strategis untuk menjaga stabilitas ekonomi masyarakat nihh
https://t.co/p66XhTDJuL"
2022-10-13 08:51:23+00:00,"@kemitris @JokoLipService @geloraco @StalistS Sekalian AKATA KELAHIRAN lu gugat dah... Klo perlu lanjut lg GUGAT ke 2 orng tuanya.. teruuuussss ampe mampuss lu.. kadrun bego, negara² lg persiapkan tdk trjadi resesi.. kaum lu ributin ijazah 😂😂 mati aja lu klo resesi trjadi.. makan batu krikil"
2022-10-13 08:51:15+00:00,"Barusan banget kelar ngobrol sama ceo of agrapana tentang resesi ekonomi dan anjrit diriQ trbangun skali yank,,"
2022-10-13 08:48:42+00:00,"bapakku nimbrung, ""oponeh wi produk domestik bruto?"" lalu kujawab ""wis pokok intine resesi i perekonomian memburuk wis ngono e titik"""
2022-10-13 08:48:23+00:00,@nadiakrnap Membahas resesi 2023 bersama bu Mariyah
2022-10-13 08:48:22+00:00,"tak jawab ""iyo buk 2023 diperkirakan terjadi resesi"". lalu blio bertanya lagi apa itu resesi. lalu kujelaskan, ""resesi i keadaan yg terjadi pada saat PDB suatu negara negatif buk, dadi ekonomine memburuk"". lalu blio bertanya lagi apa itu PDB lalu kujawab produk domestik bruto."
2022-10-13 08:47:50+00:00,"@WSuparmo @geloraco Kamuflase firnah.. ""konon""... Hati² masbro... Drpda ngurusi hal² bginian.. lbih baik siapkan diri dri resesi &amp; inflansi. Jgn smpe hal² bgini lu lupakan. Jkw &amp; teamx sdng brusaha... Kawal itu bukan kawal soal ijazah 🤦🏻‍♂️"
2022-10-13 08:46:30+00:00,"Akhirnya ada kabar baik di 2023 selain berita resesi yaa guys😮‍💨

Nahh, buat kamu yang udah siap rencanain liburan di 2023, Yuk simak tips traveling ala Transfez untuk planning di tahun depan!

https://t.co/yxABqMaDYz"
2022-10-13 08:46:08+00:00,"Meski sudah siap siaga, OJK tetap optimistis industri keuangan Indonesia bisa terjaga dari 'hantu' resesi ekonomi global. https://t.co/i8MEyfHyIV"
2022-10-13 08:46:02+00:00,@bjorokanism @idextratime Saat resesi tjd baru all in wkwk
2022-10-13 08:45:15+00:00,@GelapPuisi @MensosJ @geloraco Negara manapun sdng bersiap² hadapi resesi serta inflansi... Ini jkw kudu direpotin hal² goblok gini.. alamakk... Ntar resesi nyahok lu.. nyalah²in jkw lg.. lama² mati aja lu atau pindah negara lain aja.
2022-10-13 08:43:38+00:00,"Resesi bisa dihadapi dengan cara-cara kembali ke gaya hidup cerdas ala petani desa, yang kreatif menata kebun dan tanaman yang tahan musim, variatif dan hemat energi. https://t.co/HpgpZq2DKX"
2022-10-13 08:42:10+00:00,Persiapan resesi: beli jersey vintej yg harganya masih bagus sebelum kegoreng jejouw
2022-10-13 08:41:40+00:00,bukannya dulu malah perang dan resesi parah?
2022-10-13 08:41:20+00:00,"Kemarin banget, ribuan anggota serikat buruh demo di kawasan Patung Kuda, Jakarta. 

Mereka menuntut beberapa hal, mulai dari tolak kenaikan harga BBM, tolak Omnibus Law, nuntut kenaikan UMP 2023 sebesar 13 persen, sampe nolak adanya PHK di tengah resesi global. https://t.co/X97pL3cko3"
2022-10-13 08:40:51+00:00,"2023 di prediksi bakalan resesi. Bisa berdampak menjadi dua pilihan:
1. Jatuh Miskin
2. Orang kaya baru

Kalau org bisa ngerti cara ngelola uang sih kayanya bakalan jadi org kaya baru."
2022-10-13 08:40:31+00:00,kayaknya emg hobi ngidol ini perlu dihentikan krn mau ada resesi ekonomi
2022-10-13 08:38:55+00:00,"Menteri BUMN Erick Thohir optimis bahwa Indonesia tidak terkena resesi pada 2023 nanti, bahkan pertumbuhan ekonomi Indonesia 5 persen sampai 2045 dan akan menjadi kekuatan ekonomi besar dunia. 

@erickthohir 
#BangkitBersamaET https://t.co/9PCVdikotB"
2022-10-13 08:37:53+00:00,Ada 5 strategi jitu yang harus dilakukan UMKM agar dapat berkembang maju dan bertahan menghadapi ancaman resesi pada 2023. https://t.co/gczHn6itJp
2022-10-13 08:36:31+00:00,"@ayuagassi rame kok, tapi tiap ada content creator / pejabat yang bahas ini -liat aja komennya- pasti mostly bilang fearmongering, bilang kalo ditakut2in nanti malah nurunin daya beli berujung resesi beneran dll

jadi yaaah~ masing2 aja deh sekarang"
2022-10-13 08:36:27+00:00,@viaanzzz @Jeritobz @20plusfour @yoganisasi @Tree_333 @txtfrombrand 200euro mas(standar flight).. pas resesi parah turun jadi 100-120 euro..😁
2022-10-13 08:35:51+00:00,Resesi nanti aku jual ketoprak wkwk nasi+bihun+tahu karbo semuaaaa https://t.co/nGW4tqNDYc
2022-10-13 08:34:52+00:00,kenapa begitu takut pada Resesi dunia? sedangkan Tuhan yang kau sembah adalah Yang Maha Kaya.
2022-10-13 08:34:17+00:00,Mengatasi resesi yang terjadi di negara lain kita harus siap dan menguatkan UMKM #b20 #arsjadrasjid #inflasi #inklusifkolaboratif
2022-10-13 08:32:46+00:00,"Dipimpin Indonesia, ASEAN Bersatu Hadapi Badai Besar Resesi! https://t.co/SJRfbDAh3k"
2022-10-13 08:32:31+00:00,"Tahun 2023, alarm bahaya disampaikan pemerintah. Menghadapi resesi bukan perkara mudah. Banyak gejolak, hentakan, tekanan, distorsi, dan kendala lain yang akan dihadapi pelaku UMKM. https://t.co/Cx7z5Lzm07"
2022-10-13 08:32:30+00:00,Kesiapan ekonomi akan membuat kita bertahan menghadapi resesi yang terjadi di negara lain #b20 #arsjadrasjid #inflasi #inklusifkolaboratif
2022-10-13 08:31:08+00:00,"Eropa Dilanda Resesi, Ekonomi Jerman Diramal Terkontraksi 0,4% Tahun Depan #ekonomi https://t.co/LkqqzMLqOz"
2022-10-13 08:29:39+00:00,@TerlaluTulus resesa resesi..
2022-10-13 08:29:13+00:00,"RESESI oh RESESI
#RESESI2023"
2022-10-13 08:28:10+00:00,"5 Alasan Ekonomi China Dalam Bahaya, Bisa Bikin Resesi Global! https://t.co/RDvkqOpzsr"
2022-10-13 08:26:42+00:00,"Presiden RI ke-6, Susilo Bambang Yudhoyono memberikan pandangan terkait situasi geopolitik internasional yg makin menantang.

Menurutnya, dunia terancam resesi konflik militer &amp; pemanasan global jika tanpa penanganan. Utk memperjelas pandangan-pandangan Pak SBY, simak yg berikut! https://t.co/gM2CNbzwMv"
2022-10-13 08:25:34+00:00,"Resesi Mengancam, Pengelola Mal Dituntut Lakukan Hal Ini https://t.co/VWmXXaBzSm"
2022-10-13 08:25:01+00:00,Bank Dunia Pastikan Eropa Timur dan Asia Tengah Resesi Tahun Depan https://t.co/4wf55KK3Mg
2022-10-13 08:24:06+00:00,"Senior Investment Strategist Bank DBS, Joanne Goh, mengatakan risiko Indonesia untuk resesi masih kecil, meskipun inflasi dan suku bunga tinggi. https://t.co/Qm2hQVkCpm"
2022-10-13 08:23:55+00:00,"Presiden Jokowi &amp; Menkeu Sri Mulyani mengingatkan bahaya resesi global 2023. Selain itu bank-bank besar seperti Credit Suisse goncang. Bagaimana kondisi Indonesia ke depan? Apa yang sebaiknya kita lakukan?
Tonton selengkapnya di sini.
https://t.co/bhArwQEe2k"
2022-10-13 08:23:45+00:00,"Duh, isinya twitter ribet soal moral terus. Resesi mana resesi."
2022-10-13 08:21:38+00:00,Strategi keuangan untuk menghadapi resesi dong !?
2022-10-13 08:21:15+00:00,@dsuperboy Menghadapi resesi 2023 🙏
2022-10-13 08:20:44+00:00,bentar lagi resesi ajg apa lale eh eh lagi
2022-10-13 08:20:21+00:00,"Mau resign maju mundur, gr2 isu resesi tahun depan. Trus ada wacana jg tukin paksu dihilangkan, diganti bonus per 3 bulan. Gimana tuh 🥺
Harus dibetah2in dulu kayaknya di perusahaan ini suka ga suka 😓
Tp kalo hamil lg, tep kyk nya harus resign sih 🤔"
